,imp_sumup,imp_sumup_norm
Gm1141,0.0043727537,0.0013844033
Lrfn5,0.037628293,0.011913027
Pgm3,0.01989974,0.00630021
Gm15706,0.007241656,0.0022926908
Inca1,0.018871399,0.0059746387
B230216G23Rik,0.027499506,0.008706277
Trim30d,0.04662706,0.014762014
A230009B12Rik,0.028206343,0.00893006
Ccdc86,0.034779124,0.011010986
C630020P19Rik,0.04112418,0.013019815
Spdya,0.014828048,0.0046945238
Gtpbp3,0.0393097,0.012445356
Gm6225,0.02578292,0.00816281
Cxcl10,0.04201927,0.013303199
Srfbp1,0.043519046,0.013778024
Tcap,0.034703135,0.010986929
Mterf,0.013750685,0.004353434
Dmrta2,0.041130435,0.013021796
8430431K14Rik,0.02576063,0.008155754
Fbxl4,0.04240972,0.013426815
Vps37c,0.028133001,0.008906839
Zkscan14,0.023101794,0.007313972
Krt1,0.02616999,0.008285355
Ppp4r1l-ps,0.030412214,0.009628434
Yipf2,0.04482251,0.014190698
Ralgps1,0.03168266,0.010030653
Cyp39a1,0.051538378,0.016316924
Snora28,0.03569502,0.011300958
Trim12c,0.04036384,0.012779093
Efcab7,0.013163185,0.0041674324
1500004A13Rik,0.04108184,0.01300641
Gpr115,0.030779533,0.009744725
Tnip2,0.049329743,0.015617678
Akip1,0.029756915,0.009420968
Zfp81,0.046156906,0.014613164
Gpr137c,0.048592716,0.015384336
Pde7b,0.042652663,0.01350373
Prr5,0.030307736,0.009595356
Ephb4,0.017689668,0.0056005055
Zfp182,0.047449585,0.015022423
Ints7,0.033784516,0.010696095
2310022A10Rik,0.034253642,0.01084462
4930427A07Rik,0.008581303,0.0027168198
Cdkn2c,0.051249582,0.016225493
Rbm38,0.012680588,0.004014644
Zfp1,0.056372207,0.017847303
Cst6,0.018316485,0.0057989545
Pcdhgb4,0.0101615675,0.0032171276
Cutc,0.03825753,0.012112242
Snrnp35,0.03154734,0.009987812
Nkd2,0.02525643,0.007996125
Myo1a,0.021180373,0.0067056543
Tonsl,0.021335281,0.006754698
Efcab4a,0.021427395,0.006783861
Tfap2c,0.025403848,0.008042797
Olfr112,0.038456656,0.012175284
Traip,0.036940537,0.011695284
1700018L02Rik,0.024012199,0.0076022036
Bbox1,0.049013995,0.0155177135
Gm14872,0.041995842,0.013295781
Clpb,0.062343955,0.019737946
Plek,0.035952557,0.011382492
Hps1,0.028791362,0.009115275
A530058N18Rik,0.03176172,0.010055684
Ppp3r2,0.024534784,0.007767653
Hdc,0.010753401,0.0034045007
Fopnl,0.033379532,0.010567879
Ndufaf6,0.051399916,0.016273089
Mettl21a,0.037453998,0.011857845
Srl,0.056029636,0.017738849
Hfe,0.035966065,0.011386769
S100a9,0.027314782,0.008647794
Fbxw9,0.03367063,0.01066004
Mid1,0.040228568,0.012736267
Gltscr1,0.038048357,0.012046017
Zik1,0.034642123,0.010967612
Prorsd1,0.022224942,0.007036363
Pmel,0.024648117,0.0078035346
Krtcap3,0.020410512,0.0064619184
Ccdc64,0.013683152,0.004332053
Zfp438,0.041062165,0.013000182
Ssh3,0.070590325,0.022348726
Gm14446,0.011889104,0.0037640615
Samd5,0.042861827,0.01356995
Smc2,0.03863251,0.012230959
Zfp119b,0.030469364,0.009646527
Adora3,0.031319827,0.009915781
Tmem151b,0.048364032,0.015311934
D330023K18Rik,0.030070156,0.009520139
Mr1,0.02467,0.0078104613
Gm10658,0.019534623,0.0061846143
Olfr115,0.02242713,0.0071003754
Kif13b,0.038160726,0.012081593
Coro6,0.019705245,0.0062386324
Dok1,0.028582878,0.00904927
Ccdc37,0.02446519,0.00774562
B230209E15Rik,0.022154732,0.007014134
Entpd7,0.049713045,0.01573903
Ppib,0.03194378,0.010113324
D1Pas1,0.028791675,0.009115375
Cngb1,0.02682044,0.008491285
Metrnl,0.041300643,0.013075683
Alpk3,0.03420916,0.0108305365
Nr3c2,0.05524896,0.017491687
Shkbp1,0.05061179,0.01602357
Tgfb1i1,0.023049163,0.0072973096
Ormdl2,0.009774232,0.0030944983
Zfp275,0.053515688,0.016942937
Fem1c,0.040368415,0.0127805425
Pip5k1a,0.0396421,0.012550592
Snx15,0.044866815,0.014204725
Cyp2g1,0.039234545,0.012421562
Uhmk1,0.02793793,0.008845081
Grap,0.04185848,0.013252293
Sgol2,0.02585394,0.008185294
Hn1l,0.029826282,0.009442929
Ehbp1l1,0.027886767,0.008828882
Grik4,0.040507283,0.012824508
Fgf7,0.011754462,0.0037214342
Eri2,0.043161876,0.013664945
4921531C22Rik,0.057091746,0.018075109
A630075F10Rik,0.026141131,0.008276219
Tbck,0.0507476,0.016066568
Adamts6,0.030809777,0.009754301
DQ267102,0.008707268,0.0027567
Filip1,0.053054776,0.016797014
Mettl3,0.016724424,0.005294912
Gmfg,0.019014392,0.0060199103
Dmp1,0.032828778,0.0103935115
Ghrl,0.024620408,0.0077947616
Ano1,0.045027323,0.014255541
Gale,0.043949842,0.013914414
Entpd3,0.03406649,0.010785368
Frem2,0.031248696,0.009893262
Tecpr1,0.047752306,0.015118265
Gm216,0.030215953,0.009566297
Adm,0.04588759,0.0145279
Wdr73,0.05344376,0.016920164
Sdk2,0.038121466,0.012069163
Tbce,0.039333653,0.0124529395
Moxd1,0.043443136,0.013753991
Hist1h2ah,0.018583758,0.0058835726
1600029O15Rik,0.02118184,0.0067061195
Pcdhb13,0.03851984,0.012195288
Shq1,0.025309112,0.008012804
9130019O22Rik,0.024854846,0.007868985
Agbl4,0.03640721,0.011526435
AA415398,0.023502884,0.007440956
Cox11,0.07058583,0.022347303
Dcaf4,0.05579205,0.017663626
Cd86,0.019412585,0.006145977
Kifc5b,0.02413684,0.0076416647
Klhdc7a,0.053087432,0.016807353
Lysmd3,0.059486985,0.018833434
Tox2,0.024124496,0.0076377564
Rad52,0.037370782,0.011831499
Sema3f,0.05103273,0.01615684
Naprt1,0.038850997,0.012300132
Frs3,0.025221486,0.007985061
Ckap2,0.023785662,0.007530483
Pcsk5,0.027534535,0.008717367
Abcb5,0.006469913,0.0020483588
Spata7,0.054677706,0.01731083
Zdhhc9,0.06347536,0.020096146
Unc5d,0.056577176,0.017912196
E130317F20Rik,0.009151489,0.0028973392
Pddc1,0.009429985,0.0029855103
6720489N17Rik,0.016940052,0.0053631794
Cdh12,0.079642266,0.02521455
Lsmem1,0.019037655,0.006027275
Elac1,0.03462317,0.010961611
1700028K03Rik,0.038178615,0.012087258
Eps8l2,0.043337952,0.01372069
Kcnj14,0.0128897205,0.0040808544
Qrfpr,0.04528024,0.014335615
Lrrc14b,0.024636133,0.007799739
Adamts9,0.04880338,0.015451033
Zfp217,0.037866585,0.011988469
Dbndd1,0.061352648,0.019424098
D130017N08Rik,0.012286572,0.0038898988
Itgb2,0.021251706,0.0067282384
Fads3,0.015055713,0.0047666025
Aurka,0.016415434,0.005197087
Il17rd,0.047392488,0.015004346
2700046G09Rik,0.020578802,0.0065151984
Trim23,0.04000907,0.012666775
Xkr4,0.026423039,0.00836547
March7,0.07349766,0.023269182
Twist1,0.03663919,0.011599878
2310001H17Rik,0.023578523,0.007464903
C78339,0.037624173,0.011911722
Col2a1,0.03536735,0.011197218
Mss51,0.04913855,0.015557147
Cryba4,0.014115959,0.0044690785
5430435G22Rik,0.019081518,0.0060411626
Aass,0.043801777,0.013867537
Relb,0.039132733,0.012389327
Pgr,0.03871446,0.0122569045
Usp27x,0.03383369,0.010711664
A830009L08Rik,0.021810504,0.0069051525
C230052I12Rik,0.025568549,0.00809494
Mastl,0.026613003,0.008425613
Fap,0.05230192,0.01655866
Poc1b,0.037310928,0.011812549
Hepacam2,0.013445232,0.0042567276
Clec1a,0.023480354,0.007433823
A930024E05Rik,0.032308806,0.01022889
Zbtb39,0.051292643,0.016239125
9330020H09Rik,0.038866546,0.012305054
Fam160a1,0.02468377,0.007814822
Gem,0.038487934,0.012185186
Als2cl,0.03441498,0.0108957
C130030K03Rik,0.05080305,0.016084123
Wrn,0.043595567,0.013802251
Rcor3,0.03456273,0.010942476
Gan,0.018037444,0.0057106107
Prtg,0.034602746,0.010955146
4930506C21Rik,0.022660907,0.007174389
Emp1,0.05490566,0.017382998
Myh8,0.02108118,0.00667425
Nmrk1,0.04016004,0.012714572
Pcdha7,0.012689752,0.0040175444
Trpc2,0.022893092,0.0072478973
5430416N02Rik,0.03403815,0.010776395
Lag3,0.027988419,0.008861065
H2-M3,0.039774884,0.012592631
AU021092,0.023116583,0.007318654
Pcdha8,0.015485155,0.0049025626
Slc2a4,0.0062488937,0.0019783846
Tmem116,0.016001007,0.0050658803
Trim30a,0.041321732,0.01308236
Dhtkd1,0.017854676,0.005652747
Gm5113,0.041150894,0.013028273
Fam228b,0.038403824,0.012158557
Pklr,0.029708812,0.009405738
Hs6st3,0.008532876,0.0027014879
1700020D05Rik,0.03542519,0.011215529
Mapk1ip1,0.034064207,0.010784646
Pcdhgc5,0.015529967,0.00491675
Phkg2,0.015515158,0.004912061
Fzd5,0.03429364,0.010857283
Rabif,0.032031253,0.010141017
Ssh1,0.027111918,0.008583567
Dyrk2,0.03323561,0.010522313
4930503L19Rik,0.02674489,0.008467367
Tacr3,0.028988417,0.009177662
Aars2,0.03494934,0.011064876
Atg4a,0.035310816,0.011179319
Alkbh2,0.043288715,0.013705102
Serpind1,0.042794462,0.013548623
Fank1,0.03878117,0.012278024
Ipw,0.04995648,0.0158161
AW554918,0.06119095,0.019372907
Eml6,0.054564975,0.01727514
F930015N05Rik,0.027381271,0.008668845
9330133O14Rik,0.027238067,0.008623506
Slc37a2,0.038518965,0.012195012
Oasl2,0.03909467,0.012377278
S100a11,0.069201455,0.021909013
Tfr2,0.02762755,0.008746816
1700101I11Rik,0.029438894,0.009320282
Pars2,0.022646846,0.007169937
Gkn3,0.03071515,0.009724342
Ehd2,0.035958353,0.011384327
Zfp647,0.04416501,0.013982536
4930426D05Rik,0.01744781,0.005523935
Sertm1,0.05214434,0.016508771
Adam4,0.03986864,0.0126223145
Fam175a,0.028114624,0.008901021
Obfc1,0.017867142,0.0056566936
Tsen54,0.039304547,0.012443724
Evc,0.052170586,0.01651708
Fam173b,0.03592073,0.011372416
Btg3,0.029589828,0.009368068
Htatip2,0.056021214,0.017736182
P2rx6,0.014993265,0.0047468315
Adamtsl4,0.033641674,0.010650872
Hist1h4n,0.019884774,0.0062954715
Gm15708,0.027872754,0.008824446
Doc2b,0.020590322,0.006518846
Haus1,0.033076093,0.010471811
Dcbld1,0.04439413,0.014055074
Mirlet7f-1,0.023286643,0.007372495
Cdh3,0.04613789,0.0146071445
Dock8,0.008041231,0.002545834
Esrrb,0.0057019084,0.0018052104
Lancl3,0.0423245,0.013399834
Hsd3b7,0.07665461,0.024268664
Pon3,0.023889948,0.0075634993
St6galnac3,0.030982802,0.00980908
Zfp455,0.03283906,0.0103967665
Pparg,0.0449405,0.014228054
Cdc14a,0.03903635,0.012358814
Fam161a,0.008683827,0.0027492784
Fbxo16,0.04133744,0.013087333
Ptger4,0.021135222,0.00669136
Zfp300,0.030818904,0.00975719
Cilp2,0.009224528,0.0029204632
Rabl5,0.016937163,0.005362265
Tmem125,0.02368477,0.007498541
Ppap2c,0.021133868,0.0066909315
Zfp385c,0.033788294,0.010697292
Angpt2,0.03303117,0.010457588
Samd3,0.020273056,0.0064184
Gsdmd,0.040972434,0.012971773
Arhgap4,0.024373813,0.0077166907
Slc7a3,0.018687153,0.0059163077
Klhl4,0.02933686,0.0092879785
Rom1,0.03351772,0.010611628
Camkmt,0.06082854,0.019258168
Skap2,0.043627433,0.01381234
Nav3,0.06182602,0.019573968
Grin2a,0.0301432,0.009543264
Kdelr3,0.027277406,0.0086359605
5730577I03Rik,0.024815537,0.007856539
Rgs14,0.00669484,0.0021195698
Nrap,0.012173876,0.0038542198
Endog,0.010479757,0.0033178655
R3hcc1l,0.06931712,0.021945631
Zscan22,0.02907898,0.009206336
Med12l,0.05488213,0.017375551
Rn4.5s,0.016694382,0.005285401
Flnc,0.038736675,0.012263938
Mrvi1,0.023643492,0.007485472
Gpkow,0.049648765,0.015718678
Higd1b,0.028444385,0.009005424
1700037C18Rik,0.040049497,0.012679574
Nccrp1,0.014926976,0.0047258446
Slc16a12,0.037616134,0.0119091775
Tec,0.024248194,0.0076769195
Rps6kb2,0.029449858,0.009323754
Sigirr,0.017411781,0.0055125277
Ngb,0.040764492,0.012905939
Prob1,0.028108753,0.0088991625
Trp53rk,0.009009796,0.0028524797
Iqgap2,0.010566516,0.0033453335
Vdr,0.014168118,0.004485592
Trim47,0.024248892,0.00767714
Col8a2,0.04410412,0.013963258
Anapc15,0.040204264,0.012728573
Mkx,0.054609157,0.017289126
Ninl,0.02361139,0.0074753086
Efna1,0.02141106,0.0067786896
Gm9866,0.015797503,0.005001451
Zfp94,0.03682124,0.011657515
Tmem39a,0.06514343,0.020624252
Gpx3,0.049428813,0.015649043
Polq,0.034865912,0.011038464
Mad1l1,0.05489251,0.017378835
Gm20172,0.025071466,0.007937565
Flt3,0.04863567,0.015397934
1190007I07Rik,0.034314096,0.01086376
Dnahc7a,0.02261208,0.0071589304
Rnd2,0.018038383,0.005710908
Enpep,0.025048785,0.007930385
Ccl25,0.016206997,0.0051310956
D630039A03Rik,0.012268061,0.0038840384
BC030867,0.016596671,0.005254466
Tubd1,0.0048988154,0.0015509531
Ccl9,0.024670228,0.007810534
Adra1d,0.034738276,0.0109980535
Nupl2,0.027880594,0.008826929
6330549D23Rik,0.029006902,0.009183516
Etohi1,0.028052488,0.008881349
Nr6a1,0.031257447,0.009896032
B130034C11Rik,0.027891507,0.008830384
Ifi44,0.036838755,0.01166306
Cox8b,0.017720204,0.0056101736
Ankrd42,0.035165224,0.011133225
Gpc3,0.059851088,0.01894871
Pcdhga2,0.0115754185,0.0036647494
Adcy9,0.041197993,0.013043185
Ccdc120,0.055154137,0.017461667
Prdm11,0.021977099,0.0069578965
Htr7,0.057711706,0.018271387
Psmg1,0.037502594,0.01187323
Plekhh1,0.03469745,0.010985129
Gm16023,0.021629127,0.0068477294
Gatsl3,0.039706253,0.012570904
Zfand4,0.022734676,0.0071977433
Deptor,0.035079658,0.011106134
Mob3a,0.025954925,0.008217267
A530054K11Rik,0.03836836,0.01214733
Gm4787,0.016524656,0.005231666
Amhr2,0.03659478,0.011585819
Pipox,0.04205506,0.013314529
Pfkfb1,0.009856999,0.003120702
Rnf113a1,0.039986342,0.012659579
2810454H06Rik,0.036098756,0.011428779
Adrb3,0.013923889,0.0044082697
Galnt6,0.007904362,0.002502502
Ssbp1,0.04708395,0.014906664
Rad18,0.04746083,0.0150259845
Wibg,0.033146277,0.010494031
Actr5,0.054183103,0.01715424
Mei1,0.027142907,0.008593379
Mttp,0.030649228,0.00970347
Def6,0.035820596,0.011340714
Tbxas1,0.030844115,0.009765171
Ccdc166,0.04585983,0.01451911
Kif15,0.01772444,0.0056115147
Fbxl18,0.022298193,0.0070595536
Pld6,0.017387336,0.0055047884
Hrct1,0.023242291,0.0073584532
Slc35c1,0.044633985,0.014131011
Rft1,0.024505934,0.007758519
AF251705,0.031232018,0.009887982
Sytl1,0.028386448,0.008987081
Pomc,0.038097914,0.012061707
Gins2,0.023788087,0.007531251
Decr2,0.05137384,0.016264832
Rfc5,0.042108387,0.013331413
Vipr1,0.012104974,0.0038324057
Cd160,0.031784322,0.01006284
Pcdha9,0.009796857,0.003101661
A330102I10Rik,0.05127424,0.0162333
Myh6,0.040113915,0.012699968
Zwilch,0.018486926,0.005852916
Cpm,0.022265274,0.007049132
Arhgap19,0.019253263,0.0060955365
Igsf9,0.033888076,0.010728883
Fam229a,0.024951054,0.007899444
Echdc3,0.02896738,0.009171003
Ggt5,0.020926839,0.006625386
Scarf2,0.044618875,0.014126228
Plxnb3,0.037819985,0.011973716
Zfp747,0.03126456,0.0098982835
Rttn,0.034807503,0.011019971
Rasal3,0.019462412,0.0061617526
Neil2,0.022744795,0.007200947
Eps8l1,0.035757355,0.0113206925
Ccdc102a,0.051979765,0.016456667
Pdk4,0.03398827,0.0107606035
Smarcd2,0.042329077,0.013401284
Alms1-ps2,0.03259024,0.010317991
4933433G19Rik,0.014867669,0.004707068
Pdss1,0.03018011,0.00955495
Rarres1,0.025147166,0.007961532
Nsl1,0.014010953,0.0044358335
Mzf1,0.028245537,0.008942468
Cacnb1,0.048127763,0.015237133
Ptges3l,0.02942163,0.009314816
Sh2b2,0.04830192,0.015292271
Fbxw4,0.05806277,0.01838253
Cenpe,0.020738913,0.00656589
Cubn,0.058671925,0.018575389
Gas2l3,0.028976213,0.009173798
Nos3,0.042312503,0.013396036
4930413G21Rik,0.029184824,0.009239844
Ccdc19,0.014229652,0.004505073
Ttll3,0.04367552,0.013827563
Syt14,0.02690873,0.008519238
1110020A21Rik,0.006942875,0.0021980975
Pgap2,0.030849516,0.009766881
Map1s,0.04914898,0.015560448
Polm,0.029506894,0.009341811
Ctrl,0.04405011,0.013946157
Rasl11a,0.03391641,0.010737853
Gm6642,0.026470946,0.0083806375
2010320M18Rik,0.016496705,0.005222817
Rbbp8,0.030821754,0.009758092
Abcd4,0.030022811,0.009505149
Enkur,0.034326676,0.010867742
Zfp2,0.04290741,0.013584382
Gabrr2,0.027749049,0.008785281
2900008C10Rik,0.028683087,0.009080996
Lrrc8c,0.04581377,0.014504529
Adrb2,0.010092807,0.0031953582
4930441O14Rik,0.005750821,0.0018206959
Hdx,0.020919861,0.0066231773
Colec11,0.015136938,0.004792318
Snord91a,0.019798905,0.006268285
D230025D16Rik,0.02644843,0.008373509
Slc44a5,0.0486269,0.015395159
C3ar1,0.030431064,0.009634401
Lrrc47,0.024780782,0.007845535
Rltpr,0.02776728,0.008791054
Lrrc71,0.032656763,0.010339052
Calca,0.03420562,0.010829415
Hmga1,0.023370834,0.0073991497
Cnpy4,0.049867377,0.015787892
Plxdc1,0.026232509,0.008305149
2310045N01Rik,0.039608594,0.012539985
Atp6v1c2,0.019577853,0.006198301
Pcdhb11,0.028170502,0.008918713
Slc47a1,0.024060199,0.0076174005
Gm4349,0.021553062,0.006823647
Colgalt2,0.034746137,0.011000543
Noc2l,0.038402446,0.012158121
Scn5a,0.038690444,0.012249301
Pold1,0.04034052,0.012771711
Pbld2,0.006181316,0.0019569898
Chrnb1,0.033386003,0.010569927
Cdh9,0.030223973,0.009568837
Atp8a2,0.042799406,0.013550187
Vmn2r29,0.04403791,0.013942296
B430319G15Rik,0.021218767,0.0067178104
Unc5c,0.058775708,0.018608248
Fam129c,0.041713282,0.013206325
D630003M21Rik,0.039478563,0.012498817
Extl1,0.031549226,0.009988409
Chst14,0.032824926,0.010392292
2810408I11Rik,0.008352212,0.00264429
Blm,0.023319574,0.007382921
Artn,0.02997343,0.009489515
Aaed1,0.025618661,0.008110805
C2cd4c,0.012371467,0.0039167763
Tigd5,0.022931078,0.0072599235
Klhl6,0.025927095,0.0082084555
Pecr,0.034560587,0.010941798
Nrp2,0.037007608,0.0117165195
C030037D09Rik,0.02806799,0.008886257
Gpr98,0.043138415,0.013657517
Flt4,0.030901255,0.009783261
Bloc1s3,0.029958265,0.009484714
1300018J18Rik,0.023060251,0.0073008197
Zfp617,0.03729603,0.011807833
Ggta1,0.033321723,0.010549576
Cd1d1,0.043763876,0.013855537
Dnahc17,0.014465621,0.00457978
Chrna3,0.041424017,0.013114744
F2r,0.044993732,0.014244907
Tnfaip6,0.026050825,0.008247628
Rad51c,0.018581193,0.0058827605
1700019L03Rik,0.011728769,0.0037133
Car4,0.05809168,0.018391686
9430037G07Rik,0.016619042,0.0052615483
Fstl4,0.022875376,0.007242288
Hrh2,0.023012664,0.0072857533
Jrk,0.03754021,0.011885139
Wdfy2,0.021043401,0.0066622896
Lrrc3,0.021096762,0.006679184
Hist1h2ao,0.044949185,0.014230802
Nppc,0.012377286,0.003918619
D11Wsu47e,0.027073227,0.008571317
Zfp97,0.00594647,0.0018826379
Gm3833,0.030472627,0.009647559
Foxo3,0.035583943,0.01126579
Clcn1,0.028477889,0.0090160305
1700109H08Rik,0.019245837,0.0060931854
Ptx3,0.0070321593,0.0022263646
Kcng2,0.028010918,0.0088681895
Cachd1,0.03420041,0.010827768
3110062M04Rik,0.018230667,0.005771785
5830415F09Rik,0.036025304,0.011405524
Ntn4,0.031412516,0.009945126
2410021H03Rik,0.010970634,0.003473276
Mrap2,0.03556986,0.011261332
2610204G22Rik,0.013933635,0.0044113547
Dct,0.019292736,0.0061080335
Ttll1,0.024368634,0.0077150497
Med11,0.034605805,0.010956114
Gm5468,0.0043707485,0.0013837684
Gpsm3,0.023599023,0.007471393
Trdmt1,0.037362315,0.011828818
Mfsd9,0.056207765,0.017795242
Cdk18,0.031217769,0.00988347
Cenpa,0.01666957,0.005277545
Clcn5,0.02216331,0.0070168497
Serpinb8,0.040170744,0.01271796
Dleu2,0.044124614,0.0139697455
Dhh,0.036219228,0.01146692
2810049E08Rik,0.031798076,0.010067193
Arid5b,0.0293063,0.009278303
Pla2g5,0.038294602,0.012123978
C2cd4b,0.025231326,0.007988176
Casp8,0.015898421,0.0050334013
Ctsk,0.048080094,0.015222042
Stard6,0.026721831,0.008460067
Upk1a,0.0052228263,0.0016535341
Bcam,0.041170903,0.013034608
Slitrk6,0.00820619,0.0025980596
Ccdc89,0.01705815,0.005400569
Cyp4f14,0.041517243,0.013144258
Slc6a3,0.0774774,0.024529157
Rnf223,0.008744306,0.0027684262
AI839979,0.020502841,0.00649115
Armc2,0.02725492,0.008628841
Obp2a,0.020862434,0.006604996
Gnrh1,0.03259069,0.010318134
Gpnmb,0.06460631,0.020454202
Yy2,0.036099866,0.01142913
2810403D21Rik,0.0086713955,0.0027453427
Ears2,0.014811885,0.0046894066
Ankfn1,0.012112847,0.0038348977
Rfx2,0.031429775,0.00995059
Rab38,0.009339663,0.0029569147
Nos1ap,0.037461516,0.011860224
Kif4,0.014787068,0.00468155
C1ra,0.022962673,0.0072699264
Mmgt2,0.014755998,0.0046717133
Relt,0.03971196,0.01257271
Has3,0.022008173,0.006967734
Xrcc6bp1,0.023847897,0.0075501855
Sp140,0.015052504,0.0047655865
Plscr3,0.014583603,0.004617133
Idnk,0.037626196,0.011912363
Hist1h2ai,0.02151207,0.0068106693
Dclre1a,0.038829755,0.012293406
4933432I09Rik,0.015702834,0.0049714795
Gbp9,0.038031287,0.012040613
Kdelc1,0.04554481,0.014419376
Slc26a11,0.03639218,0.011521676
Tmem132e,0.02442144,0.0077317692
Fkbpl,0.030710248,0.009722791
Tnfrsf25,0.02729859,0.008642667
Pqlc2,0.032963045,0.010436021
Prrt1,0.029549818,0.009355401
4930480K15Rik,0.017594017,0.005570223
Anxa1,0.036653884,0.011604532
Cmtm7,0.03572166,0.01130939
Steap3,0.017166488,0.0054348684
Eva1b,0.031538006,0.009984856
Hexim2,0.02990676,0.009468407
Notum,0.025047125,0.007929859
Zfp71-rs1,0.018553518,0.0058739986
4933439C10Rik,0.007863791,0.002489657
Phf11d,0.020010944,0.006335417
BC025920,0.04046426,0.012810887
Gli3,0.016676215,0.0052796495
Morn5,0.010885265,0.0034462484
Mtfr2,0.011534152,0.0036516846
Rad51,0.008471712,0.0026821236
Pkp2,0.008492071,0.002688569
BC020402,0.02709929,0.00857957
Bmp5,0.031426698,0.009949616
Traf3ip2,0.034607947,0.010956793
Pld5,0.03804163,0.012043887
Plcg1,0.042028744,0.013306199
Vangl1,0.007970399,0.002523409
2610020C07Rik,0.049864877,0.0157871
Emx2,0.037641607,0.011917242
Sbspon,0.020917652,0.006622478
Rad54b,0.014413032,0.004563131
Zdhhc24,0.042141136,0.013341781
Flt3l,0.018690096,0.005917239
Galnt11,0.036970824,0.011704873
Vstm5,0.02077956,0.006578758
Map2k6,0.036955442,0.0117000025
Foxred2,0.040028367,0.012672883
Cdkl4,0.0126600955,0.0040081553
Gata2,0.051091507,0.016175447
Actg2,0.017087374,0.005409821
Tmprss7,0.027386064,0.008670361
Ndufa4l2,0.03003484,0.009508957
Gab3,0.0032025038,0.0010139049
Hmgb1-rs17,0.02145776,0.006793475
Adamts7,0.008746061,0.0027689815
Ddx58,0.032202095,0.010195104
Ecm2,0.017491484,0.005537762
Hr,0.04583176,0.014510224
Diap1,0.041633207,0.013180973
Immp2l,0.04749427,0.015036572
Dleu7,0.03796368,0.012019209
Cox4i2,0.010500732,0.0033245063
Tsacc,0.036979202,0.011707526
3110045C21Rik,0.035284486,0.011170982
Lrfn2,0.05089622,0.01611362
Tusc5,0.024917252,0.007888742
Mob1a,0.038638815,0.012232956
Ang,0.03824845,0.012109367
Fam83d,0.025741892,0.008149821
Zfp931,0.028620426,0.009061158
Cabs1,0.021883933,0.0069284
Tcf7,0.025825351,0.008176244
AF357359,0.029935867,0.009477624
Snora19,0.03541363,0.011211868
Opa3,0.029511055,0.009343128
Fgd5,0.010008535,0.0031686781
Tmem8b,0.035378315,0.011200688
9030612E09Rik,0.01214678,0.0038456414
Naalad2,0.012903945,0.0040853573
Cdhr3,0.009465445,0.002996737
Plch1,0.012917204,0.0040895552
Ccr2,0.009311481,0.0029479924
Swsap1,0.030823797,0.009758739
Prkx,0.05118248,0.016204247
A630072M18Rik,0.03664671,0.011602259
Gsg1l,0.020282304,0.006421328
Pyroxd2,0.029969024,0.00948812
Dus4l,0.029702788,0.009403831
Pou3f4,0.030296883,0.009591919
1700112E06Rik,0.006455852,0.0020439073
Tnfsf15,0.013640103,0.0043184236
Galnt12,0.04051083,0.01282563
Edn1,0.014952453,0.0047339103
Ptk7,0.037145585,0.011760202
Isg20l2,0.038795162,0.012282454
Nfkb2,0.02330701,0.0073789433
Tnfaip8l1,0.035261463,0.011163694
Prcp,0.05515006,0.017460376
Sumf2,0.025747126,0.008151477
Dscc1,0.018768243,0.0059419805
Tgm4,0.05484976,0.017365301
C2,0.02567865,0.008129799
Spag5,0.032840516,0.0103972275
Pctp,0.031208629,0.009880576
Rfx5,0.030310348,0.009596182
